casts,cover,cover_x,cover_y,directors,id,rate,star,title,url
"['史蒂夫·卡瑞尔', '瑞恩·高斯林', '朱丽安·摩尔', '艾玛·斯通', '安娜丽·提普顿']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1068933494.jpg,1215,1800,"['格伦·费卡拉', '约翰·里夸']",4215790,7.3,35,疯狂愚蠢的爱,https://movie.douban.com/subject/4215790/
"['福迪亚·瓦尔什-匹罗', '露西·宝通', '杰克·莱诺', '马克·麦克肯纳', '艾丹·吉伦']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2312765873.jpg,2025,3000,['约翰·卡尼'],25855071,8.3,40,初恋这首情歌,https://movie.douban.com/subject/25855071/
"['詹姆斯·梅森', '谢利·温特斯', '苏·莱恩', 'Jerry Stovin', '黛安娜·戴克']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p732724549.jpg,400,537,['斯坦利·库布里克'],1296992,7.7,40,洛丽塔,https://movie.douban.com/subject/1296992/
"['西尔维斯特·史泰龙', '理查德·克里纳', '布莱恩·丹内利', '比尔·麦金尼', '杰克·斯塔瑞特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2485300934.jpg,939,1400,['特德·科特切夫'],1294323,8.1,40,第一滴血,https://movie.douban.com/subject/1294323/
"['凯婷卡·安塔鲁', '贾斯蒂恩·瓦戴尔', '李·佩斯', 'Kim Uylenbroek', 'Aiden Lithgow']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p568541514.jpg,931,1500,['塔西姆·辛'],1890572,8.8,45,坠入,https://movie.douban.com/subject/1890572/
"['朱莉娅·罗伯茨', '阿尔伯特·芬尼', '康查塔·费雷尔', '艾伦·艾克哈特', '玛格·海根柏格']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p643400568.jpg,510,755,['史蒂文·索德伯格'],1293050,8.3,40,永不妥协,https://movie.douban.com/subject/1293050/
"['埃米纳姆', '金·贝辛格', '梅奇·费法', '布莱特妮·墨菲', '伊万·琼斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1055645725.jpg,989,1400,['柯蒂斯·汉森'],1307853,8.1,40,8英里,https://movie.douban.com/subject/1307853/
"['伍迪·艾伦', '黛安·基顿', '谢莉·杜瓦尔', '保罗·西蒙', '卡罗尔·凯恩']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p619900470.jpg,504,755,['伍迪·艾伦'],1296987,8.6,45,安妮·霍尔,https://movie.douban.com/subject/1296987/
"['吉姆·斯特吉斯', '凯文·史派西', '凯特·波茨沃斯', '艾伦·余', '莉萨·拉皮拉']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p757970698.jpg,548,730,['罗伯特·路克蒂克'],2156945,6.8,35,决胜21点,https://movie.douban.com/subject/2156945/
"['艾德里安·布洛迪', '萨拉·波莉', '德尔菲娜·尚内亚克', '大卫·休莱特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p537003213.jpg,4050,6000,['文森佐·纳塔利'],2301701,5.5,30,人兽杂交,https://movie.douban.com/subject/2301701/
"['尼古拉斯·凯奇', '杰伊·巴鲁切尔', '莫妮卡·贝鲁奇', '阿尔弗雷德·莫里纳', '泰莉莎·帕尔墨']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p530845913.jpg,3508,4961,['乔·德特杜巴'],3267120,6.1,30,魔法师的学徒,https://movie.douban.com/subject/3267120/
"['周迅', '约翰·卡拉辛斯基']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2373180408.jpg,4488,6283,['陆川'],26376454,8.0,40,我们诞生在中国,https://movie.douban.com/subject/26376454/
"['奥兰多·布鲁姆', '伊娃·格林', '爱德华·诺顿', '连姆·尼森', '麦克·辛']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p460797308.jpg,500,714,['雷德利·斯科特'],1309071,8.3,40,天国王朝,https://movie.douban.com/subject/1309071/
"['布拉德·皮特', '安东尼·霍普金斯', '克莱尔·弗兰妮', '杰克·韦伯', '马西娅·盖伊·哈登']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p511183278.jpg,664,986,['马丁·布莱斯'],1299769,7.8,40,第六感生死缘,https://movie.douban.com/subject/1299769/
"['卡梅隆·迪亚兹', '阿比盖尔·布蕾斯琳', '苏菲亚·威希涅瓦', '亚历克·鲍德温', '琼·库萨克']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p650019299.jpg,500,740,['尼克·卡萨维茨'],3011049,8.2,40,姐姐的守护者,https://movie.douban.com/subject/3011049/
"['凯瑟琳·泽塔-琼斯', '艾伦·艾克哈特', '阿比盖尔·布蕾斯琳', '派翠西娅·克拉克森', '珍妮·瓦德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1144496241.jpg,972,1440,['斯科特·希克斯'],1947144,6.9,35,美味情缘,https://movie.douban.com/subject/1947144/
"['蒂莫西·奥利芬特', '多格雷·斯科特', '欧嘉·柯瑞兰寇', '罗伯特·克耐普', '乌尔里奇·汤姆森']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p620187581.jpg,864,1280,['泽维尔·吉恩斯'],1937621,7.1,35,杀手：代号47,https://movie.douban.com/subject/1937621/
"['布拉德·皮特', '克莱格·谢佛', '汤姆·斯凯里特', '布兰达·布莱斯', '伊迪·迈克莱尔']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503828232.jpg,1350,2000,['罗伯特·雷德福'],1292718,8.4,40,大河恋,https://movie.douban.com/subject/1292718/
"['本·巴恩斯', '斯堪德·凯恩斯', '乔芝·韩莉', '威尔·保尔特', '西蒙·佩吉']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p743270605.jpg,1016,1500,['迈克尔·艾普特'],2131291,6.5,35,纳尼亚传奇3：黎明踏浪号,https://movie.douban.com/subject/2131291/
"['丹泽尔·华盛顿', '伊桑·霍克', '斯科特·格伦', '汤姆·贝伦杰', '哈里斯·于林']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1350561397.jpg,2700,3792,['安东尼·福奎阿'],1304898,7.9,40,训练日,https://movie.douban.com/subject/1304898/
"['本·阿弗莱克', '丽贝卡·豪尔', '乔恩·哈姆', '杰瑞米·雷纳', '布蕾克·莱弗利']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p644401307.jpg,986,1400,['本·阿弗莱克'],3217165,7.5,40,城中大盗,https://movie.douban.com/subject/3217165/
"['克林特·伊斯特伍德', '克里斯托弗·卡利', '比·王', '安蕾·荷', '布莱恩·黑利']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1155945089.jpg,3375,5000,['克林特·伊斯特伍德'],3026357,8.6,45,老爷车,https://movie.douban.com/subject/3026357/
"['瑞恩·高斯林', '凯瑞·穆里根', '朗·普尔曼', '克里斯蒂娜·亨德里克斯', '艾伯特·布鲁克斯']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1221329447.jpg,4050,6000,['尼古拉斯·温丁·雷弗恩'],2010972,7.3,35,亡命驾驶,https://movie.douban.com/subject/2010972/
"['鲁迪·杨布拉德', '达利娅·埃尔南德斯', '乔纳森·布雷维尔', '莫里斯·博德耶洛海德', '劳尔·特鲁希洛']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374588202.jpg,1012,1500,['梅尔·吉布森'],1450031,8.5,45,启示,https://movie.douban.com/subject/1450031/
"['伊万·麦克格雷格', '乔纳森·莱斯·梅耶斯', '克里斯蒂安·贝尔', '托妮·科莱特', '艾迪·伊扎德']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p580624079.jpg,500,746,['托德·海因斯'],1294136,8.4,40,天鹅绒金矿,https://movie.douban.com/subject/1294136/
"['丹泽尔·华盛顿', '克里夫·欧文', '朱迪·福斯特', '克里斯托弗·普卢默', '威廉·达福']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p527999194.jpg,842,1191,['斯派克·李'],1441801,7.7,40,局内人,https://movie.douban.com/subject/1441801/
"['妮可·基德曼', '休·杰克曼', '布兰登·沃特斯', '大卫·文翰', '大卫·古皮利']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2006964088.jpg,2031,2976,['巴兹·鲁赫曼'],2010975,7.2,35,澳洲乱世情,https://movie.douban.com/subject/2010975/
"['汤姆·克鲁斯', '渡边谦', '蒂莫西·斯波', '比利·康诺利', '托尼·戈德温']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1431406518.jpg,1000,1500,['爱德华·兹威克'],1299383,7.8,40,最后的武士,https://movie.douban.com/subject/1299383/
"['威廉姆·H·梅西', '史蒂夫·布西密', '彼得·斯特曼', '弗兰西斯·麦克多蒙德', '哈威·普雷斯内尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2178583078.jpg,2216,3250,['乔尔·科恩'],1292067,7.9,40,冰血暴,https://movie.douban.com/subject/1292067/
"['埃里克·里夫利', '埃莉卡·杜兰斯', '达斯汀·米利甘', '吉娜·赫尔顿', '林赛·麦克斯维尔']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1863331764.jpg,800,1200,['约翰·R·莱昂耐迪'],1578509,5.9,30,蝴蝶效应2,https://movie.douban.com/subject/1578509/
"['杰西·艾森伯格', '克里斯汀·斯图尔特', '史蒂夫·卡瑞尔', '布蕾克·莱弗利', '寇瑞·斯托尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2365870567.jpg,3375,5000,['伍迪·艾伦'],26340522,7.1,35,咖啡公社,https://movie.douban.com/subject/26340522/
"['塔拉吉·P·汉森', '奥克塔维亚·斯宾瑟', '加奈儿·梦奈', '凯文·科斯特纳', '克斯汀·邓斯特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2408791085.jpg,2025,3000,['西奥多·梅尔菲'],26615208,8.6,45,隐藏人物,https://movie.douban.com/subject/26615208/
"['朱莉娅·罗伯茨', '莉莉·柯林斯', '艾米·汉莫', '内森·连恩', '肖恩·宾']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1475551013.jpg,4050,6000,['塔西姆·辛'],5967821,5.9,30,白雪公主之魔镜魔镜,https://movie.douban.com/subject/5967821/
"['托马斯·曼', ' 奥利维亚·库克', 'RJ·赛勒', '尼克·奥弗曼', '莫莉·香侬']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263553175.jpg,1710,2700,['阿方索·戈麦斯-雷洪'],24325923,8.1,40,我和厄尔以及将死的女孩,https://movie.douban.com/subject/24325923/
"['丹泽尔·华盛顿', '安吉丽娜·朱莉', '奎恩·拉提法', '迈克尔·鲁克', '迈克·麦格隆']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2222701213.jpg,1702,2500,['菲利普·诺伊斯'],1294621,7.3,35,神秘拼图,https://movie.douban.com/subject/1294621/
"['爱波·塔布琳', '阿丽克西斯·布莱德尔', '亚美莉卡·费雷拉', '布蕾克·莱弗利', '露西·海尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2094250257.jpg,1100,1630,['萨娜·汉姆利'],2083944,7.4,35,牛仔裤的夏天2,https://movie.douban.com/subject/2083944/
"['马克·沃尔伯格', '凯文·贝肯', '约翰·古德曼', '米歇尔·莫纳汉', 'J·K·西蒙斯']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502466029.jpg,450,628,['彼得·博格'],26357945,8.1,40,恐袭波士顿,https://movie.douban.com/subject/26357945/
"['瑞恩·敦拉普', '马克·古利克森', '萨拉·凡·厄曼', '克里斯托弗·埃克斯', '贾斯汀·克鲁斯']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p554987669.jpg,640,948,['达斯汀·巴拉德'],4915107,8.9,45,留下我,https://movie.douban.com/subject/4915107/
"['米娅·华希科沃斯卡', '妮可·基德曼', '马修·古迪', '德蒙特·莫罗尼', '卢卡斯·提尔']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1854982383.jpg,1594,2362,['朴赞郁'],4896894,7.5,40,斯托克,https://movie.douban.com/subject/4896894/
"['休·格兰特', '克里斯汀·斯科特·托马斯', '艾玛纽尔·塞尼耶', '彼德·考约特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p700187064.jpg,437,600,['罗曼·波兰斯基'],1301582,8.3,40,苦月亮,https://movie.douban.com/subject/1301582/
"['西恩·潘', '娜奥米·沃茨', '本尼西奥·德尔·托罗', '夏洛特·甘斯布', '梅丽莎·里奥']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p523110913.jpg,607,840,['亚利桑德罗·冈萨雷斯·伊纳里图'],1308599,7.8,40,21克,https://movie.douban.com/subject/1308599/
"['扎克·加利凡纳基斯', '小罗伯特·唐尼', '杰米·福克斯', '朱丽叶特·刘易斯', '米歇尔·莫纳汉']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p640220590.jpg,437,647,['托德·菲利普斯'],3071469,7.1,35,预产期,https://movie.douban.com/subject/3071469/
"['奥兰多·布鲁姆', '克斯汀·邓斯特', '苏珊·萨兰登', '亚历克·鲍德温', '杰西卡·贝尔']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p583220507.jpg,972,1439,['卡梅伦·克罗'],1419933,7.4,35,伊丽莎白镇,https://movie.douban.com/subject/1419933/
"['丹泽尔·华盛顿', '达科塔·范宁', '拉达·米切尔', '马克·安东尼', '克里斯托弗·沃肯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1673558925.jpg,1365,2013,['托尼·斯科特'],1309116,8.1,40,怒火救援,https://movie.douban.com/subject/1309116/
"['西恩·潘', '乔什·布洛林', '詹姆斯·弗兰科', '迭戈·卢纳', '埃米尔·赫斯基']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434259081.jpg,2700,4000,['格斯·范·桑特'],2336737,8.3,40,米尔克,https://movie.douban.com/subject/2336737/
"['杰森·克拉克', '乔什·布洛林', '约翰·浩克斯', '罗宾·怀特', '艾米丽·沃森']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2276208896.jpg,1800,2571,['巴塔萨·科马库'],22265299,7.4,35,绝命海拔,https://movie.douban.com/subject/22265299/
"['彼得·塞勒斯', '乔治·C·斯科特', '斯特林·海登', '詹姆斯·厄尔·琼斯', '格伦·贝克']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p835946292.jpg,534,780,['斯坦利·库布里克'],1322848,8.7,45,奇爱博士,https://movie.douban.com/subject/1322848/
"['克里斯·卡马克', '蕾切尔·敏纳']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2191931872.jpg,1954,2907,['塞斯·格罗斯曼'],3077413,6.7,35,蝴蝶效应3：启示,https://movie.douban.com/subject/3077413/
"['朱丽安·摩尔', '凯特·波茨沃斯', '肖恩·麦克雷', '亨特·帕瑞施', '亚历克·鲍德温']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2208286457.jpg,3600,5332,"['理查德·格雷泽', '沃什·韦斯特摩兰']",25815008,7.9,40,依然爱丽丝,https://movie.douban.com/subject/25815008/
"['达斯汀·霍夫曼', '梅丽尔·斯特里普', '简·亚历山大', '贾斯汀·亨利', '霍华德·达夫']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1646672189.jpg,2140,3200,['罗伯特·本顿'],1300685,8.5,45,克莱默夫妇,https://movie.douban.com/subject/1300685/
"['约翰尼·德普', '凯特·温丝莱特', '达斯汀·霍夫曼', '弗莱迪·海默', '朱莉·克里斯蒂']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2165586020.jpg,464,655,['马克·福斯特'],1308831,7.8,40,寻找梦幻岛,https://movie.douban.com/subject/1308831/
"['阿曼达·塞弗里德', '加里·奥德曼', '卢卡斯·哈斯', '比利·伯克', '维吉妮娅·马德森']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p824737315.jpg,1600,2366,['凯瑟琳·哈德威克'],3914500,5.7,30,小红帽,https://movie.douban.com/subject/3914500/
"['欧文·威尔逊', '詹妮弗·安妮斯顿', '埃里克·迪恩', '凯瑟琳·特纳', '艾伦·阿金']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p458579786.jpg,1800,2667,['大卫·弗兰科尔'],2297275,7.9,40,马利和我,https://movie.douban.com/subject/2297275/
"['朱莉娅·罗伯茨', '克斯汀·邓斯特', '朱丽娅·斯蒂尔斯', '玛吉·吉伦哈尔', '金妮弗·古德温']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p701334998.jpg,608,900,['迈克·内威尔'],1303010,7.7,40,蒙娜丽莎的微笑,https://movie.douban.com/subject/1303010/
"['迈克尔·道格拉斯', '希亚·拉博夫', '乔什·布洛林', '凯瑞·穆里根', '弗兰克·兰格拉']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p622403060.jpg,1383,2048,['奥利佛·斯通'],3103683,6.4,30,华尔街：金钱永不眠,https://movie.douban.com/subject/3103683/
"['克里斯蒂安·贝尔', '贾斯汀·塞洛克斯', '乔什·卢卡斯', '比尔·萨奇', '科洛·塞维尼']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460996826.jpg,1485,2200,['玛丽·哈伦'],1301715,7.7,40,美国精神病人,https://movie.douban.com/subject/1301715/
"['杰森·李', '大卫·克罗斯', '卡梅隆·理查德森', '贾斯汀·朗']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456298793.jpg,2008,2840,['蒂姆·希尔'],2139553,7.3,35,鼠来宝,https://movie.douban.com/subject/2139553/
"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon', 'Chris Noth']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p500714629.jpg,1600,2604,['Michael Patrick King'],3147941,6.8,35,欲望都市2,https://movie.douban.com/subject/3147941/
"['梅丽尔·斯特里普', '汤姆·汉克斯', '莎拉·保罗森', '鲍勃·奥登科克', '崔西·莱茨']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2505577378.jpg,2764,4096,['史蒂文·斯皮尔伯格'],26990609,8.2,40,华盛顿邮报,https://movie.douban.com/subject/26990609/
"['朱丽安·摩尔', '连姆·尼森', '阿曼达·塞弗里德', '妮娜·杜波夫', 'Laura de Carteret']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p768098371.jpg,642,900,['阿托姆·伊戈扬'],3418187,7.4,35,克洛伊,https://movie.douban.com/subject/3418187/
"['约瑟夫·高登-莱维特', '塞斯·罗根', '安娜·肯德里克', '布莱丝·达拉斯·霍华德', '安杰丽卡·休斯顿']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1114406235.jpg,4050,6000,['乔纳森·莱文'],3263820,7.7,40,抗癌的我,https://movie.douban.com/subject/3263820/
"['莱昂纳多·迪卡普里奥', '丹尼尔·戴-刘易斯', '卡梅隆·迪亚兹', '吉姆·布劳德本特', '约翰·C·赖利']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1744930742.jpg,1013,1500,['马丁·斯科塞斯'],1301061,7.4,35,纽约黑帮,https://movie.douban.com/subject/1301061/
"['克莱尔·丹妮丝', '朱莉娅·奥蒙德', '凯瑟琳·欧哈拉', '大卫·斯特雷泽恩', 'Barry Tubb']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p583188016.jpg,1000,1481,['米克·杰克逊'],3236904,8.8,45,自闭历程,https://movie.douban.com/subject/3236904/
"['西恩·潘', '蒂姆·罗宾斯', '凯文·贝肯', '劳伦斯·菲什伯恩', '马西娅·盖伊·哈登']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p852967070.jpg,550,815,['克林特·伊斯特伍德'],1307748,7.8,40,神秘河,https://movie.douban.com/subject/1307748/
"['汤姆·克鲁斯', '凯莉·麦吉利斯', '方·基默', '安东尼·爱德华兹', '蒂姆·罗宾斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1871745733.jpg,820,1250,['托尼·斯科特'],1293799,7.6,40,壮志凌云,https://movie.douban.com/subject/1293799/
"['丹尼尔·戴-刘易斯', '薇姬·克里普斯', '莱丝利·曼维尔', '卡米拉·拉瑟福德', '吉娜·麦基']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506487968.jpg,1962,2898,['保罗·托马斯·安德森'],26809592,7.5,40,魅影缝匠,https://movie.douban.com/subject/26809592/
"['斯嘉丽·约翰逊', '劳拉·琳妮', '克里斯·埃文斯', '保罗·吉亚玛提', '唐纳·墨菲']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p905495860.jpg,600,848,"['莎里·斯宾厄·伯曼', '罗伯特·帕西尼']",1892510,6.8,35,保姆日记,https://movie.douban.com/subject/1892510/
"['麦克·辛', '塞缪尔·杰克逊', '凯瑞-安·莫斯', '布兰登·罗斯', '斯蒂芬·鲁特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p498359093.jpg,600,855,['格雷格·乔丹'],2275370,7.8,40,战略特勤组,https://movie.douban.com/subject/2275370/
"['瑞恩·雷诺兹', '阿比盖尔·布蕾斯琳', '伊丽莎白·班克斯', '艾拉·菲舍尔', '蕾切尔·薇兹']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p484187995.jpg,1013,1500,['亚当·布鲁克斯'],1922152,7.8,40,爱情三选一,https://movie.douban.com/subject/1922152/
"['丹泽尔·华盛顿', '克里斯·派恩', '罗莎里奥·道森', '伊桑·苏普利', '凯文·杜恩']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p645525196.jpg,510,755,['托尼·斯科特'],3011459,7.6,40,危情时速,https://movie.douban.com/subject/3011459/
"['克里夫·欧文', '朱丽安·摩尔', '迈克尔·凯恩', '克莱尔-霍普·阿什蒂', '查理·汉纳姆']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1971393744.jpg,1009,1500,['阿方索·卡隆'],1478064,7.5,40,人类之子,https://movie.douban.com/subject/1478064/
"['约翰·库萨克', '卡梅隆·迪亚兹', '约翰·马尔科维奇', '凯瑟琳·基纳', '威利·加森']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1087658057.jpg,836,1187,['斯派克·琼斯'],1292279,8.2,40,成为约翰·马尔科维奇,https://movie.douban.com/subject/1292279/
"['布莱恩娜·伊维根', '罗伯特·霍夫曼', '亚当·G·瑟瓦尼', '凯茜·温图拉', 'Danielle Polanco']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p485034464.jpg,2025,3000,['朱浩伟'],2300450,7.3,35,舞出我人生2：街舞,https://movie.douban.com/subject/2300450/
"['尼古拉斯·凯奇', '迈克尔·凯恩', '霍普·戴维斯', '杰蒙妮·德拉佩纳', '尼古拉斯·霍尔特']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p935616203.jpg,830,1300,['戈尔·维宾斯基'],1309054,7.6,40,天气预报员,https://movie.douban.com/subject/1309054/
"['瑞恩·高斯林', '艾米莉·莫迪默', '派翠西娅·克拉克森', '凯丽·加纳', '保罗·施耐德']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p813316203.jpg,1944,2880,['克雷格·吉勒斯佩'],1855834,7.6,40,充气娃娃之恋,https://movie.douban.com/subject/1855834/
"['劳伦斯·奥利弗', '琼·芳登', '乔治·桑德斯', '朱迪丝·安德森', '尼格尔·布鲁斯']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p840829693.jpg,743,1107,['阿尔弗雷德·希区柯克'],1293824,8.2,40,蝴蝶梦,https://movie.douban.com/subject/1293824/
"['汤姆·克鲁斯', '杰米·福克斯', '贾达·萍克·史密斯', '马克·鲁弗洛', '彼得·博格']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2160803474.jpg,1382,2048,['迈克尔·曼'],1308762,7.4,35,借刀杀人,https://movie.douban.com/subject/1308762/
"['瑞凡·菲尼克斯', '基努·里维斯', '詹姆斯·拉索', '罗德尼·哈维', '切瑞拉·凯瑟莉']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p906164903.jpg,475,667,['格斯·范·桑特'],1292792,8.2,40,我自己的爱达荷,https://movie.douban.com/subject/1292792/
"['保罗·吉亚玛提', '托马斯·哈登·丘奇', '维吉妮娅·马德森', '吴珊卓', '玛丽路易丝·贝克']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910902469.jpg,392,600,['亚历山大·佩恩'],1291833,7.9,40,杯酒人生,https://movie.douban.com/subject/1291833/
"['查理·辛', '迈克尔·道格拉斯', '达丽尔·汉纳', '塔马拉·图尼', '约翰·C·麦金雷']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2215746342.jpg,1970,2934,['奥利佛·斯通'],1292531,8.1,40,华尔街,https://movie.douban.com/subject/1292531/
"['阿尔·帕西诺', '约翰·凯泽尔', '查尔斯·德恩', '克里斯·萨兰登', '詹姆斯·布罗德里克']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2121496968.jpg,1057,1500,['西德尼·吕美特'],1293374,8.6,45,热天午后,https://movie.douban.com/subject/1293374/
"['迈克尔·斯塔尔·大卫', '佐伊·卡赞', '妮基·瑞德', '詹妮弗·格雷', '史蒂夫·豪威']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2203563258.jpg,1024,1517,['布林·希尔'],10549480,7.5,40,你眼中的世界,https://movie.douban.com/subject/10549480/
"['汤姆·克鲁斯', '肯尼思·布拉纳', '比尔·奈伊', '汤姆·威尔金森', '卡里斯·范·侯登']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2153198744.jpg,1726,2700,['布莱恩·辛格'],2028647,7.0,35,行动目标希特勒,https://movie.douban.com/subject/2028647/
"['娜奥米·沃茨', '伊万·麦克格雷格', '汤姆·赫兰德', '萨缪尔·乔斯林', 'Oaklee Pendergast']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2098048916.jpg,5906,8268,['胡安·安东尼奥·巴亚纳'],4832825,7.5,40,海啸奇迹,https://movie.douban.com/subject/4832825/
"['乔治·克鲁尼', '谢琳·伍德蕾', '阿玛拉·米勒', '尼克·克劳斯', '帕特丽夏·哈斯蒂']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1330001435.jpg,1944,2880,['亚历山大·佩恩'],3071509,7.5,40,后裔,https://movie.douban.com/subject/3071509/
"['连姆·尼森', '黛安·克鲁格', '詹纽瑞·琼斯', '弗兰克·兰格拉', '艾丹·奎因']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p726152647.jpg,1600,2366,['佐米·希尔拉'],3614963,7.0,35,不明身份,https://movie.douban.com/subject/3614963/
"['马克·鲁弗洛', '马特·波莫', '吉姆·帕森斯', '乔纳森·格罗夫', '朱莉娅·罗伯茨']",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180543688.jpg,600,888,['瑞恩·墨菲'],6776051,8.3,40,平常的心,https://movie.douban.com/subject/6776051/
"['盖尔·加西亚·贝纳尔', '罗德里戈·德拉·塞尔纳', '梅赛黛斯·莫朗', '吉安·皮埃尔·诺厄尔', '米娅·麦斯特罗']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p466727772.jpg,811,1200,['沃尔特·塞勒斯'],1309015,8.4,40,摩托日记,https://movie.douban.com/subject/1309015/
"['杰西卡·查斯坦', '杰森·克拉克', '乔尔·埃哲顿', '詹妮弗·艾莉', '马克·斯特朗']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1769852706.jpg,2025,3000,['凯瑟琳·毕格罗'],6430835,7.6,40,猎杀本·拉登,https://movie.douban.com/subject/6430835/
"['约瑟夫·高登-莱维特', '斯嘉丽·约翰逊', '朱丽安·摩尔', '托尼·丹扎', '格伦妮·海德利']",https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163472540.jpg,980,1400,['约瑟夫·高登-莱维特'],10482125,6.3,30,唐璜,https://movie.douban.com/subject/10482125/
